000021.pid, bicycle, 10.792771486135633, -2.959643712410561, -3.203454494476318, 0.5979252457618713,-60.6150250213095
000032.pid, person, -1.0229914273534437, -14.8153339113508, -3.4787073135375954, 0.525863766670227,-2.668974632596873
000032.pid, bicycle, 10.798205784388955, -2.9273997034345407, -3.2167204959051943, 0.6249270439147949,-52.92115892083434
000033.pid, person, -0.9881726503372107, -14.827756690979005, -3.2094495773315415, 0.4854223132133484,-2.823339993081607
000033.pid, bicycle, 10.78317070007325, -2.887334145032445, -3.2991588849287754, 0.6426413059234619,91.61347320779063
000034.pid, person, -1.0089681893587052, -14.858761429786687, -3.5742348432540876, 0.38767799735069275,143.37882890930308
000034.pid, bicycle, 10.810226519902551, -2.8497117360432944, -3.2745190660158787, 0.6170186400413513,65.50030483714494
000035.pid, person, -1.0225179076194677, -14.84148960113526, -3.68795528411865, 0.5412910580635071,-16.552842173684922
000035.pid, bicycle, 10.747010612487799, -2.97979472478231, -3.251278972625732, 0.5985124707221985,-57.50228718102696
000036.pid, person, -1.227405488491055, -14.450221657752994, -3.7054862380027758, 0.6046627759933472,118.18132011894387
000036.pid, bicycle, 10.786985837496248, -2.9050442622258137, -3.2206679124098545, 0.6250686049461365,-56.72494417148253
000037.pid, person, -0.9860239923000286, -14.89771890640259, -3.382613460222879, 0.5852010846138,155.81842865330657
000037.pid, bicycle, 10.785184053274305, -2.896258152448211, -3.300316205391516, 0.6153498291969299,91.78535483870141
000038.pid, person, -1.008839377335136, -14.914218357631139, -3.4998300756726937, 0.5961239337921143,-32.09716002726816
000038.pid, bicycle, 10.787888844807947, -2.9181371132532767, -3.1823771794637032, 0.6148301959037781,-57.556995410779166
000039.pid, person, -1.0104383528232523, -14.924458146095283, -3.587595045566556, 0.5498461127281189,-25.918049038867032
000039.pid, bicycle, 10.829159600394119, -2.8428586551121313, -3.3861973796572, 0.6145848631858826,78.43791490209479
000040.pid, person, -0.9873914346098849, -14.959973573684698, -3.596222162246703, 0.4584513008594513,-131.44775975926814
000040.pid, bicycle, 10.795504365648544, -2.9224160398755794, -3.2162028040204724, 0.5802056789398193,-52.37380290137474
000041.pid, person, -0.9800397488805943, -14.981747839185926, -3.668742126888697, 0.36567455530166626,-135.18011175661186
000041.pid, bicycle, 10.804827543405393, -2.936341249025788, -3.2286758056053744, 0.5877964496612549,-56.90208235201014
000042.pid, person, -0.9538715332746437, -14.996829152107248, -3.6056697666645032, 0.3790494203567505,-148.63564171893083
000042.pid, bicycle, 10.786119143168134, -2.922323405742649, -3.182877878348032, 0.5975164771080017,-57.098636650805354
000043.pid, person, -0.9319813450177463, -14.973956320020887, -3.666301780276827, 0.3751351833343506,-148.63952056373665
000043.pid, bicycle, 10.797543934413369, -2.957033089229043, -3.199646728379385, 0.5938329696655273,-62.53461119151945
000044.pid, person, -0.9310641586780506, -14.987235069274904, -3.603953242301939, 0.5671044588088989,-149.39691606621955
000044.pid, bicycle, 10.802537600199386, -2.9002158343791984, -3.3183024923006674, 0.6354730725288391,90.4709273488267
000045.pid, person, -0.8832281231880159, -14.978282356262207, -3.242941188812253, 0.525117814540863,-152.47692084096687
000045.pid, bicycle, 10.785512997553903, -2.961461672416099, -3.205663497631366, 0.6410759091377258,-63.278839124336706
000046.pid, person, -0.9097766545083709, -14.945407337612576, -3.660799105962116, 0.4473085403442383,-144.1675342994747
000046.pid, bicycle, 10.80030867258708, -2.923239755630493, -3.211180655161539, 0.6504375338554382,-56.01659755950596
000047.pid, person, -0.8628158643841701, -14.905337691307071, -3.583217740058897, 0.4513757526874542,-155.69480617385085
000047.pid, bicycle, 10.78555774688721, -2.927476791235118, -3.20386006281926, 0.6790695190429688,-54.740935171152394
000048.pid, person, -1.0145489573478637, -14.612827301025396, -3.6677433649698887, 0.5720638632774353,121.21691836943613
000048.pid, bicycle, 10.757974257835981, -2.9287180717174826, -3.212067897503192, 0.6541464328765869,-58.68358798812712
000049.pid, bicycle, 10.786404022803678, -2.890479482137243, -3.2991134203397294, 0.6446129679679871,91.6838476019187
000050.pid, person, -0.8409744756562313, -14.866473470415388, -3.6584670884268613, 0.5513386726379395,174.9457716884223
000050.pid, bicycle, 10.805100440979011, -2.95149098909818, -3.228718152413001, 0.6342161893844604,-52.18566538842802
000051.pid, person, -0.805882263183588, -14.86489715576172, -3.453270959854124, 0.5731450915336609,173.025768633913
000051.pid, bicycle, 10.774407313420227, -2.948683225191558, -3.22702174920302, 0.6198551058769226,-65.01776536024371
000052.pid, bicycle, 10.786025707538318, -2.8931652582608747, -3.2992691810314465, 0.6430279016494751,91.63784615524486
000053.pid, person, -0.8045688867568921, -14.89444899559021, -3.5793089568614938, 0.5831542015075684,-2.550903328167676
000053.pid, bicycle, 10.796846730368484, -2.9579902376447396, -3.199852653912135, 0.630088210105896,-62.63213473969045
000054.pid, person, -0.7784567730767341, -14.924653734479632, -3.4999833788190555, 0.6462607383728027,-13.523487774572317
000054.pid, bicycle, 10.730694838932584, -2.9452878407069614, -3.240163922309875, 0.6468021273612976,151.8824959180792
000055.pid, person, -0.7608895557267282, -14.945124489920483, -3.504199607031684, 0.6386610269546509,-16.29427965687967
000055.pid, bicycle, 10.817519267400113, -2.939899543921156, -3.2401631871859227, 0.6309640407562256,-64.71625663838321
000056.pid, person, -0.832657152414319, -15.10985832214356, -3.6269413232803323, 0.6220756769180298,-121.44054862898119
000056.pid, bicycle, 10.810218737675598, -2.9322274464827385, -3.2268509498009306, 0.62144935131073,-57.40819394266304
000057.pid, person, -0.7170048611504638, -15.011633055550718, -3.518514394760131, 0.6293008327484131,-26.111978004181346
000057.pid, bicycle, 10.796778605534486, -2.9854093514955973, -3.235247263541588, 0.608788251876831,-65.87423614604637
000058.pid, bicycle, 10.757235086881202, -2.934366317895746, -3.2122091513413644, 0.6238486170768738,-54.29792921057608
000059.pid, person, -0.6587684665407411, -15.061988013131275, -3.5285438810076024, 0.6929473876953125,-42.674698134946794
000059.pid, bicycle, 10.789049829755513, -2.961127093860082, -3.223816973822457, 0.6224194169044495,-64.80592994895144
000060.pid, person, -0.6515325158834391, -15.098587751388552, -3.472257286310194, 0.67337965965271,-46.035794997338385
000060.pid, bicycle, 10.797334330422544, -2.9258368185588304, -3.216042365346635, 0.5552753210067749,-52.88954980261836
000061.pid, person, -0.6329914093017508, -15.13780689239502, -3.270360469818114, 0.6627764701843262,126.59888522441373
000061.pid, bicycle, 10.792438847678051, -2.916230491229469, -3.2162923812866206, 0.5853303670883179,-54.991944128730594
000062.pid, person, -0.6224299158368739, -15.134176390511652, -3.545546770095823, 0.6639114618301392,-45.9578792251681
000062.pid, bicycle, 10.768691062927253, -2.9491661511934777, -3.210603915728055, 0.6041435599327087,-64.05928073297738
000063.pid, person, -0.5913937032222691, -15.210853004455567, -3.044524812698363, 0.6589056253433228,-2.0805665225908356
000063.pid, bicycle, 10.790186882019047, -2.950743070015545, -3.202647869403545, 0.6205056309700012,-61.920058051023936
000064.pid, bicycle, 10.784030400789707, -2.893720571811385, -3.3006019408886242, 0.5365945100784302,91.89723444980248
000065.pid, person, -0.5925037324428488, -15.22572383880616, -3.0475058078765853, 0.6932094693183899,-2.399874791640846
000065.pid, bicycle, 10.793872628893174, -2.9392143828528288, -3.2359554427010666, 0.5699081420898438,-68.42135738384891
000066.pid, person, -0.5909530222415863, -15.196511745452883, -3.445052742958067, 0.7275776863098145,125.44135898561714
000066.pid, bicycle, 10.79113285882133, -2.9269397599356557, -3.2175901276724668, 0.5933773517608643,-53.15053850527142
000067.pid, person, -0.5924323081970131, -15.236718940734871, -3.049702405929563, 0.7174574136734009,3.1535253577638613
000067.pid, bicycle, 10.735146013895674, -2.9440162022908565, -3.2360604763031002, 0.5782549381256104,153.75799305013362
000068.pid, bicycle, 10.786519784193777, -2.8980735998887317, -3.3000985659085775, 0.5689873099327087,91.44386323846442
000069.pid, bicycle, 10.799836158752445, -2.917706893040587, -3.1972603431114774, 0.5970543622970581,-52.780333344240006
000070.pid, person, -0.5905180573463387, -15.149182455880304, -3.5495657580239413, 0.7381214499473572,-30.021891450273053
000070.pid, bicycle, 10.788495063781742, -2.9248617206301026, -3.2003046274185176, 0.59260094165802,-57.95443839156177
000071.pid, bicycle, 10.78582946459453, -2.961994012196861, -3.208695312341053, 0.6025013327598572,-61.74260327081631
000072.pid, person, -0.5676275193691211, -15.1416862487793, -3.271967220306395, 0.7173179984092712,3.4065926892236083
000072.pid, bicycle, 10.794877256665915, -2.9161916290010743, -3.2155346018927426, 0.6247590184211731,-54.752489182979815
000073.pid, bicycle, 10.787045185382556, -2.893892728365387, -3.2998655575972324, 0.6336421370506287,91.6968193042106
000074.pid, person, -0.6175540884335783, -15.133419778611925, -3.701965517467922, 0.6947986483573914,-158.45794752261727
000074.pid, bicycle, 10.745252755972059, -2.982381820678714, -3.251046437483567, 0.6043717861175537,170.75108830649012
000075.pid, bicycle, 10.808767098646904, -2.925842761993406, -3.225293948100162, 0.6050419807434082,-57.313044456620915
000076.pid, person, -0.5219229459762548, -15.105719407399492, -3.425131877263384, 0.68332839012146,-3.9855509459050733
000076.pid, bicycle, 10.819904840909523, -2.910858887892504, -3.2898940489842334, 0.5887009501457214,73.21845238559463
000077.pid, bicycle, 10.726172310965406, -2.9298447370529184, -3.2388501337596343, 0.5838072299957275,161.54675424035943
000078.pid, person, -0.6807906395859119, -15.233651161193848, -3.5894562138451453, 0.5907979011535645,-132.48816883068412
000078.pid, bicycle, 10.748339525858565, -2.9514346758524614, -3.231531349817911, 0.5682424306869507,-78.93089116808213
000079.pid, person, -0.5091560397829284, -15.087019102913997, -3.536020312990459, 0.5771461725234985,-0.28812223149881255
000079.pid, bicycle, 10.767557700475065, -2.9274098674456313, -3.1900079051653534, 0.5601650476455688,-58.29932816220664
000080.pid, bicycle, 10.79365321568081, -2.9207629135676805, -3.215818830898829, 0.5552114844322205,-53.223605032464675
000081.pid, person, -0.4258751273155171, -15.10415782928467, -3.0220890045166, 0.5808306932449341,-172.11566765843847
000081.pid, bicycle, 10.788212378819791, -2.894293804963432, -3.3143878181775404, 0.5320001244544983,90.2774678559355
000082.pid, person, -0.5139221809804391, -15.104786157608032, -3.6268337666988355, 0.5394716858863831,175.9519332970958
000082.pid, bicycle, 10.797981335566599, -2.9311596063467174, -3.2000703628246594, 0.5439614653587341,-54.059765242741854
000083.pid, person, -0.45322332531213094, -15.128276109695438, -3.0270704030990583, 0.5533743500709534,4.757441269371056
000083.pid, bicycle, 10.786331415176397, -2.921014547348024, -3.1823599735895787, 0.5398746132850647,-56.29226456922107
000084.pid, person, -0.509053859859701, -15.141105771064762, -3.673491865396498, 0.5712942481040955,-167.4203030717639
000085.pid, bicycle, 10.788202799283548, -2.8862903576630825, -3.2988709486447836, 0.5733460187911987,91.7072162977016
000086.pid, person, -0.6508314162492677, -15.245837450027471, -3.506156921386718, 0.5328309535980225,-132.70279659853205
000086.pid, bicycle, 10.82731151580811, -2.936501324176792, -3.3094177842140193, 0.5824265480041504,72.07781599270567
000087.pid, bicycle, 10.761626084645592, -2.9318919181823717, -3.191572308540343, 0.5998829007148743,-55.80875399236943
000088.pid, person, -0.48692097763219505, -15.137967745463058, -3.4327299197514836, 0.5603592991828918,5.8190563069132155
000088.pid, bicycle, 10.797827275594079, -2.9236201763153065, -3.2119431018829343, 0.6065391898155212,-55.93568774737547
000089.pid, person, -0.514008419854296, -15.131440571376258, -3.546077047075543, 0.5708177089691162,-2.9094371109158867
000089.pid, bicycle, 10.783920801602878, -2.9292848293597893, -3.204882768484261, 0.6126773357391357,-54.946170096869
000090.pid, bicycle, 10.771355288369318, -2.967056325503758, -3.22809304509844, 0.622222363948822,-60.63741298048701
000091.pid, person, -0.5054407162325679, -15.145745141165602, -3.549424375806534, 0.5462746620178223,-9.028374900648238
000091.pid, bicycle, 10.78847605841501, -2.892696831907549, -3.2885932581765305, 0.6159183979034424,91.90780397692399
000092.pid, bicycle, 10.806014134333688, -2.935828814139733, -3.2280495166778556, 0.6203107833862305,-57.53867248777519
000093.pid, bicycle, 10.789518062884992, -2.9485434018648586, -3.2027234480931197, 0.6272938847541809,-63.065689887715585
000094.pid, bicycle, 10.78024069468181, -2.9309912125269606, -3.1853506962458273, 0.6255671977996826,-53.68335396925646
000095.pid, person, -0.5070336120469155, -15.158205441066201, -3.7688244410923537, 0.5640788078308105,170.63984335749643
000095.pid, bicycle, 10.727108274187367, -2.9490419966833943, -3.2426627363477425, 0.6265473365783691,157.95341501062381
000096.pid, bicycle, 10.800589194664594, -2.916431995538566, -3.1966541913839475, 0.6382880806922913,-51.58478301548866
000097.pid, person, -0.46902275085448847, -15.146438757578535, -3.434054056803383, 0.5618340969085693,-7.552806542404536
000097.pid, bicycle, 10.790060850290157, -2.895480165114773, -3.2995455815241876, 0.6340218186378479,91.73474574833696
000098.pid, bicycle, 10.78649020195008, -2.9186051090558407, -3.182509203751881, 0.6264646649360657,-57.0952748380798
000099.pid, bicycle, 10.799194018046068, -2.9601390202840188, -3.2336699962615962, 0.6071428060531616,-67.02587587197138
000100.pid, person, -0.42608513832091727, -15.176794242858884, -3.278321027755736, 0.5270292162895203,-37.333191170050426
000100.pid, bicycle, 10.79037820375883, -2.9508002721346362, -3.2030816628382746, 0.6141772270202637,-63.03032767655531
000101.pid, bicycle, 10.783038139343265, -2.9228744506835946, -3.2032722143026486, 0.616936981678009,-55.3337880285551
000102.pid, bicycle, 10.784573408273552, -2.954386362662682, -3.2058027157416706, 0.6070065498352051,-65.54242112213268
000103.pid, person, -0.45648576021193754, -15.141426277160642, -3.2712414264678946, 0.5543283224105835,-13.648539795095907
000103.pid, bicycle, 10.769281864166263, -2.9699292182922354, -3.2296758549553997, 0.6022998690605164,-57.971201816260766
000104.pid, bicycle, 10.793809890747076, -2.914290683610101, -3.215855649539402, 0.6305713057518005,-54.25802039693743
000105.pid, person, -0.4715192743710096, -15.139499391828265, -3.547631740570067, 0.545914888381958,-11.267235321481877
000105.pid, bicycle, 10.837382725306925, -2.850651843207229, -3.3867584637233175, 0.6326920986175537,78.35968728255035
000106.pid, person, -0.5127876273223279, -15.128164836338597, -3.545236791883195, 0.5570412874221802,-5.068954298470883
000106.pid, bicycle, 10.783515409989796, -2.886368274688718, -3.1882485042918804, 0.6467454433441162,-28.875646941528338
000107.pid, bicycle, 10.787164908189046, -2.89198011618395, -3.299861632860623, 0.6355987787246704,91.16596227211339
000108.pid, bicycle, 10.788905541102096, -2.9337049325307234, -3.2120076815287266, 0.6598935723304749,-52.92738215383452
000109.pid, person, -0.44346720973650006, -15.146808306376142, -3.2325558662414537, 0.5946033596992493,2.299553737301544
000109.pid, bicycle, 10.793649945940297, -2.892872554915293, -3.2889256647654936, 0.6575562357902527,91.69153583711584
000110.pid, bicycle, 10.79964263098581, -2.9257011243275244, -3.2149734326771315, 0.6527863144874573,-51.149336445421184
000111.pid, person, -0.5065783688000216, -15.122823851449152, -3.544409990310668, 0.5993037223815918,-0.5882596633211934
000111.pid, bicycle, 10.797679392496748, -2.9272984504699746, -3.2136826992034897, 0.6493266224861145,-56.18977962947247
000112.pid, bicycle, 10.716887133462095, -2.9789981160845076, -3.2473145893641875, 0.6625910401344299,-40.922971899376066
000113.pid, person, -0.4218331724405222, -15.13212060928345, -3.027658700942992, 0.5949609875679016,-169.75812642859734
000113.pid, bicycle, 10.798465808232633, -2.8845800360043845, -3.3161965807278944, 0.6486453413963318,91.29010603945063
000114.pid, person, -0.5025624675410091, -15.113999230521069, -3.542574882507323, 0.550203800201416,4.484068515864966
000114.pid, bicycle, 10.790767288208011, -2.9610221862792967, -3.2185883522033683, 0.6468333601951599,-65.73439878991866
000115.pid, bicycle, 10.795787606920518, -2.9254387276513234, -3.2169296230588635, 0.6402984261512756,-53.18516295001146
000116.pid, bicycle, 10.789893831525534, -2.929559656551909, -3.200638072831289, 0.633682370185852,-55.57656347936946
000117.pid, bicycle, 10.766580581665043, -2.969443150929043, -3.2292613983154292, 0.6306630373001099,-58.24629042353775
000118.pid, person, -0.5043840706348365, -15.121696063450411, -3.544521604265483, 0.5899989008903503,5.740891339489657
000118.pid, bicycle, 10.826082910810202, -2.828585726874214, -3.383269616535731, 0.6317771673202515,78.96125452273945
000119.pid, bicycle, 10.798620632716593, -2.9200241906302358, -3.21488835130419, 0.6315962076187134,-51.98089471844762
000120.pid, bicycle, 10.781278870322494, -2.8956214948134016, -3.160298867659134, 0.643565833568573,-32.60723310722965
000121.pid, bicycle, 10.784190764793987, -2.9145781076871464, -3.203251893703753, 0.6401215195655823,-56.673926508026966
000122.pid, person, -0.48807808260122326, -15.121038754781095, -3.4284490744272857, 0.5720674395561218,-1.6966758628218415
000122.pid, bicycle, 10.784118856702536, -2.9700800691332168, -3.224080920219421, 0.639865517616272,-62.91062353082716
000123.pid, bicycle, 10.774484395980837, -2.964958747227989, -3.19074781735738, 0.6244734525680542,-60.65698824158115
000124.pid, person, -0.47626682122547814, -15.120829741160078, -3.6303552389144884, 0.5694593191146851,0.13784315402453817
000124.pid, bicycle, 10.798365020751957, -2.9220208009084083, -3.2121256669362377, 0.5827507972717285,-57.1096795339053
000125.pid, bicycle, 10.787556208097023, -2.8924776682486923, -3.299844301663912, 0.6253103017807007,91.74824640317858
000126.pid, person, -0.47659575513430363, -15.118632861546109, -3.543359347752159, 0.5821819305419922,173.93198291704599
000126.pid, bicycle, 10.780187460092405, -2.910677377994247, -3.2026322071368862, 0.6290665864944458,-58.47881328918883
000127.pid, bicycle, 10.785081569965074, -2.8948748111724854, -3.3009756711813116, 0.6343455910682678,91.58596900211514
000128.pid, bicycle, 10.718605114863474, -2.896097916823167, -3.222471548960758, 0.6704046130180359,-171.61887565664853
000128.pid, car, 9.670357431684225, 27.494110924857004, -4.235323548316955, 0.8789414167404175,109.7113916575915
000129.pid, person, -0.4383821884790984, -15.123762766520187, -3.4291512966155984, 0.5615411996841431,-0.08588937278805808
000129.pid, bicycle, 10.78719166346959, -2.971427627972194, -3.2244879007339473, 0.6456264853477478,-62.49508334853994
000129.pid, car, 9.89675481502827, 26.545695378230167, -4.229679621182954, 0.8536667227745056,111.57633323415921
000130.pid, person, -0.4032387614250127, -15.130682754516608, -3.02726650238037, 0.5607489347457886,1.6817078116305142
000130.pid, bicycle, 10.737888199942457, -2.9555816990988615, -3.2376199109213677, 0.6699577569961548,-60.4773408421107
000130.pid, car, 10.227563305904997, 25.55251221907766, -4.172384387568423, 0.870497465133667,108.45211475588707
000131.pid, bicycle, 10.786383848923908, -2.8911664669330315, -3.299247686679546, 0.6529780626296997,90.71793578426185
000131.pid, car, 10.382999556405208, 24.643199920654297, -4.178605505398341, 0.7934282422065735,110.91755954648865
000132.pid, bicycle, 10.78357212360089, -2.911231591151314, -3.203434980832612, 0.6473513841629028,-58.11503456431978
000132.pid, car, 10.628530558417829, 24.22524429770077, -4.11847942015704, 0.7992721796035767,106.38637307415057
000133.pid, person, -0.4096648037433597, -15.125798416137702, -3.0263251304626446, 0.5397610068321228,-172.05083025508787
000133.pid, bicycle, 10.786599966195919, -2.8976840055905844, -3.299985775580772, 0.6562591791152954,92.08364608396897
000133.pid, car, 10.71133627210345, 23.76466546739851, -4.003318292754036, 0.789406955242157,109.80832200066587
000134.pid, bicycle, 10.795137201036729, -2.9183896950313013, -3.2166426522391176, 0.604145348072052,-54.54860566859936
000134.pid, car, 10.811356809404165, 22.86496204800076, -4.002704527642991, 0.7956007122993469,110.88101796661923
000135.pid, bicycle, 10.7924337387085, -2.966132824237534, -3.204511293998131, 0.6027256846427917,-60.31541111658871
000135.pid, car, 10.981495618820192, 22.091166257858276, -3.958683907985687, 0.8520848751068115,116.78804075272551
000136.pid, bicycle, 10.785649572099961, -2.9450955561229173, -3.221509507724216, 0.6090735793113708,-69.67586393614178
000136.pid, car, 11.027608368131851, 21.678058465321858, -3.8727883696556082, 0.8518792390823364,115.00713947424008
000137.pid, bicycle, 10.762429634730024, -2.9342343211174, -3.191238482793171, 0.612152636051178,-55.23225257079647
000137.pid, car, 10.884969428733545, 21.437744140625, -3.9340428952817557, 0.8320887684822083,107.49394945975605
000138.pid, bicycle, 10.798359530312679, -2.9643555198396974, -3.201606137411934, 0.6413955092430115,-62.52225076204737
000138.pid, car, 11.02599116166433, 20.915030399958294, -3.825477282206217, 0.8452123403549194,-63.534000460630516
000139.pid, person, -0.41197410225867526, -15.115788841247559, -3.266847324371336, 0.5650891065597534,-156.88858973217734
000139.pid, bicycle, 10.803145408630373, -2.9587924798329692, -3.233067941665649, 0.629028856754303,-67.37784837989045
000139.pid, car, 11.305615527289257, 19.88726827076503, -3.866465943200247, 0.8378705978393555,107.46396626451626
000140.pid, bicycle, 10.792486735752655, -2.9197824682508204, -3.2179940428052625, 0.645577609539032,-55.58664963221468
000140.pid, car, 11.517349952306505, 19.24941126505534, -3.8415107604784837, 0.8132047653198242,-67.38227478505218
000141.pid, bicycle, 10.794327955979572, -2.9638988421513526, -3.2042354070223285, 0.6292374730110168,-60.04099132531207
000141.pid, car, 11.744286809648788, 18.232893058231898, -3.8420548524175366, 0.8364121317863464,105.27638753707588
000142.pid, person, -0.4218294918537098, -15.108681106567385, -3.264494991302488, 0.5813336372375488,5.314484109743135
000142.pid, bicycle, 10.792181628090997, -2.897094454084127, -3.2891425916126793, 0.6581470966339111,91.72072176868781
000142.pid, car, 11.863011774809467, 17.446218905241594, -3.8665872864101236, 0.8425695300102234,108.3172035571239
000143.pid, bicycle, 10.795131206512455, -2.9220118863242033, -3.2164262362888865, 0.6450421214103699,-54.55932103680645
000143.pid, car, 12.195579788901592, 16.501708507537842, -3.8020936142314556, 0.8503455519676208,110.619941806511
000144.pid, bicycle, 10.7914907015287, -2.9530182618361263, -3.203543681364792, 0.6010788083076477,-62.74290004523318
000144.pid, car, 12.295180082321169, 15.82934506734212, -3.813165773948033, 0.8440027236938477,112.6603797721323
000145.pid, bicycle, 10.797594206673764, -2.923404233796255, -3.2157399143491467, 0.6435211896896362,-52.23794090396162
000145.pid, car, 12.449689723827223, 15.045701450771755, -3.746007742705168, 0.8211085796356201,113.24288356417176
000146.pid, person, -0.366988475833616, -15.113403047834128, -3.543637343815394, 0.576289176940918,24.783195100966605
000146.pid, bicycle, 10.798313822065085, -2.9571023327963735, -3.2001169919967642, 0.638098955154419,-63.40838619960828
000146.pid, car, 12.646745889083201, 14.055009800454844, -3.867003741471663, 0.8043502569198608,119.73262761840088
000147.pid, person, -0.277248961230113, -15.15727551778158, -3.4402424891789742, 0.5709273219108582,-97.87971294076448
000147.pid, bicycle, 10.792384079524453, -2.923111540930612, -3.217751537050519, 0.6429885029792786,-55.542186101937844
000147.pid, car, 12.769767534165158, 13.46580019451323, -3.8038958027249286, 0.8039926290512085,118.80680803140257
000148.pid, person, -0.2659607604145946, -15.141893148422247, -3.6365866959094975, 0.5825008749961853,157.03212920287746
000148.pid, bicycle, 10.804581940174106, -2.9500665217638042, -3.2264367192983623, 0.6415355205535889,-67.66493983349369
000148.pid, car, 12.925220794677736, 12.799886207580567, -3.7220938491821283, 0.8155279755592346,112.55457084895137
000149.pid, person, -0.09646341577171909, -15.23312123616537, -3.606547779507105, 0.5650274753570557,-46.18182583752794
000149.pid, bicycle, 10.78653342907246, -2.8874817628126954, -3.2987497769869276, 0.6576525568962097,91.88848018694631
000149.pid, car, 13.083545230683828, 12.172115053449359, -3.672130380358014, 0.7914709448814392,111.08237701391886
000150.pid, person, -0.06437239708611253, -15.220500946044922, -3.6728671193122855, 0.5942361354827881,145.17107130517834
000150.pid, bicycle, 10.749871063232424, -2.967214743296305, -3.2497836748758946, 0.6416288614273071,-64.70331908134332
000150.pid, car, 13.282409213838125, 11.44697570800781, -3.646587825956798, 0.8395724892616272,109.80089024593504
000151.pid, person, -0.0949026497805247, -15.201356463962131, -3.7304698891109873, 0.5928815603256226,-19.449850285573753
000151.pid, bicycle, 10.80160740443639, -2.929110356739592, -3.2168820415224344, 0.6515703201293945,-51.978973986767315
000151.pid, car, 13.479971154530846, 10.601299254099528, -3.7004986365636183, 0.8282286524772644,117.23513199225586
000152.pid, person, -0.04650132629004, -15.198111794211648, -3.824605269865555, 0.5979546904563904,-23.379569549021873
000152.pid, bicycle, 10.787989616394047, -2.889662990203274, -3.299963327554555, 0.6397006511688232,91.83644210255447
000152.pid, car, 13.703305880228681, 10.039430053145797, -3.6479380483980526, 0.8137436509132385,106.1044086830513
000153.pid, person, 0.01213463749737107, -15.193305397033697, -3.809125208854674, 0.6008778214454651,160.5249405544673
000153.pid, bicycle, 10.782571572523855, -2.920552675540631, -3.2026563057532673, 0.6541728973388672,-55.1666077376281
000153.pid, car, 13.934411817981353, 9.47119289828885, -3.6371436965080997, 0.8138815760612488,106.43922879983464
000154.pid, person, 0.16152167982525822, -15.226201163397901, -3.756519158681233, 0.6965669989585876,-74.51685169702361
000154.pid, bicycle, 10.797681467873714, -2.8953992468970164, -3.289287822587149, 0.6380558013916016,92.29262604781657
000154.pid, car, 13.922287977658787, 8.805662466929508, -3.5135712073399463, 0.809550404548645,100.57745389234064
000155.pid, person, 0.25458179662625663, -15.240762392679855, -3.895436763763426, 0.7105116844177246,-108.21596280788236
000155.pid, bicycle, 10.799714360918326, -2.9267711980002318, -3.216026101793561, 0.6314294338226318,-52.16493389962331
000155.pid, car, 14.149972365452696, 8.026255167447603, -3.517922529807457, 0.7960631847381592,100.20045052865416
000156.pid, person, 0.346588229252538, -15.227023384787826, -3.8530332608656437, 0.4972640573978424,-132.52792448638314
000156.pid, bicycle, 10.757718920707706, -2.9785952568054217, -3.2450606226921073, 0.657693088054657,-59.57505141131859
000156.pid, car, 14.229643768734405, 7.3007164928648205, -3.6035376389821363, 0.8386216163635254,93.07658424660785
000157.pid, person, 0.3853319336970678, -15.227939287821455, -3.897063235441843, 0.5633941292762756,-133.72854780605564
